Sentence #,Sentence,POS,Tag
Sentence: 763,"Scientists on the ship say that while the data will not help predict when earthquakes will occur , it could help in warning of future tsunamis .","['NNS', 'IN', 'DT', 'NN', 'VBP', 'IN', 'IN', 'DT', 'NNS', 'MD', 'RB', 'VB', 'VB', 'WRB', 'NNS', 'MD', 'VB', ',', 'PRP', 'MD', 'VB', 'IN', 'NN', 'IN', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 764,A Republican Congressman says he is temporarily stepping down from a House committee-chairman position while he is being investigated for corruption .,"['DT', 'JJ', 'NN', 'VBZ', 'PRP', 'VBZ', 'RB', 'VBG', 'RP', 'IN', 'DT', 'NNP', 'NN', 'NN', 'IN', 'PRP', 'VBZ', 'VBG', 'VBN', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 765,Ohio Representative Bob Ney is the second lawmaker to relinquish a House leadership post in recent months .,"['NNP', 'NN', 'NNP', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'TO', 'VB', 'DT', 'NNP', 'NN', 'NN', 'IN', 'JJ', 'NNS', '.']","['B-gpe', 'B-org', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-tim', 'O', 'O']"
Sentence: 766,"He said in a statement Sunday that the allegations against him have become a distraction to lawmakers , including those in the committee he chaired , the House Administration Committee .","['PRP', 'VBD', 'IN', 'DT', 'NN', 'NNP', 'IN', 'DT', 'NNS', 'IN', 'PRP', 'VBP', 'VBN', 'DT', 'NN', 'TO', 'NNS', ',', 'VBG', 'DT', 'IN', 'DT', 'NN', 'PRP', 'VBD', ',', 'DT', 'NNP', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O']"
Sentence: 767,Ney has been identified as the unnamed lawmaker that lobbyist Jack Abramoff said accepted lavish gifts and financial contributions in exchange for favors and support .,"['NNP', 'VBZ', 'VBN', 'VBN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NNP', 'NNP', 'VBD', 'VBN', 'JJ', 'NNS', 'CC', 'JJ', 'NNS', 'IN', 'NN', 'IN', 'NNS', 'CC', 'NN', '.']","['B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 768,Abramoff has pleaded guilty to fraud and tax evasion .,"['NNP', 'VBZ', 'VBN', 'JJ', 'TO', 'NN', 'CC', 'NN', 'NN', '.']","['B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 769,Ney denies any wrongdoing .,"['NNP', 'VBZ', 'DT', 'NN', '.']","['B-per', 'O', 'O', 'O', 'O']"
Sentence: 770,Texas representative Tom DeLay stepped down as House Majority Leader late last year after being indicted for alleged campaign finance violations .,"['NNP', 'NN', 'NNP', 'NNP', 'VBD', 'RP', 'IN', 'NNP', 'NNP', 'NNP', 'RB', 'JJ', 'NN', 'IN', 'VBG', 'VBN', 'IN', 'JJ', 'NN', 'NN', 'NNS', '.']","['B-gpe', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 771,DeLay had close ties to Abramoff and some of the congressman 's aides are being investigated in the Abramoff scandal .,"['NNP', 'VBD', 'JJ', 'NNS', 'TO', 'NNP', 'CC', 'DT', 'IN', 'DT', 'NN', 'POS', 'NNS', 'VBP', 'VBG', 'VBN', 'IN', 'DT', 'NNP', 'NN', '.']","['B-per', 'O', 'O', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'O', 'O']"
Sentence: 772,One of the suspected bombers in the failed July 21 attacks on London 's transport system is being extradited from Italy to Britain .,"['CD', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'VBN', 'NNP', 'CD', 'NNS', 'IN', 'NNP', 'POS', 'NN', 'NN', 'VBZ', 'VBG', 'VBN', 'IN', 'NNP', 'TO', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O']"
Sentence: 773,"A plane carrying Ethiopian-born Hamdi Issac , also known as Osman Hussain , left Rome 's Ciampino airport around midday Thursday , for London .","['DT', 'NN', 'VBG', 'JJ', 'NNP', 'NNP', ',', 'RB', 'VBN', 'IN', 'NNP', 'NNP', ',', 'VBD', 'NNP', 'POS', 'NNP', 'NN', 'IN', 'NN', 'NNP', ',', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-geo', 'O']"
Sentence: 774,"Italian police arrested the British citizen in Rome a week after the July 21 attacks , which caused no fatalities but brought chaos to London two weeks after suicide bombers killed 52 people in the British capital .","['JJ', 'NNS', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'DT', 'NN', 'IN', 'DT', 'NNP', 'CD', 'NNS', ',', 'WDT', 'VBD', 'DT', 'NNS', 'CC', 'VBD', 'NN', 'TO', 'NNP', 'CD', 'NNS', 'IN', 'NN', 'NNS', 'VBD', 'CD', 'NNS', 'IN', 'DT', 'JJ', 'NN', '.']","['B-gpe', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O']"
Sentence: 775,"Hamdi Issac has admitted to taking part in the second set of attacks but has said the action was meant to scare people , not kill them .","['NNP', 'NNP', 'VBZ', 'VBN', 'TO', 'VBG', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'CC', 'VBZ', 'VBN', 'DT', 'NN', 'VBD', 'VBN', 'TO', 'VB', 'NNS', ',', 'RB', 'VB', 'PRP', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 776,Italy 's highest court upheld his extradition order on September 13 .,"['NNP', 'POS', 'JJS', 'NN', 'VBD', 'PRP$', 'NN', 'NN', 'IN', 'NNP', 'CD', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
Sentence: 777,The surging Mississippi River spilled over levees in two towns in the state of Illinois and is threatening to deluge other parts of the central United States .,"['DT', 'VBG', 'NNP', 'NNP', 'VBD', 'IN', 'NNS', 'IN', 'CD', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NNP', 'CC', 'VBZ', 'VBG', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NNP', 'NNPS', '.']","['O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 778,The Army Corps of Engineers says 20 levees in the central U.S. have already overflowed - and up to 30 more are in danger of overflowing .,"['DT', 'NNP', 'NNP', 'IN', 'NNP', 'VBZ', 'CD', 'NNS', 'IN', 'DT', 'JJ', 'NNP', 'VBP', 'RB', 'VBN', ':', 'CC', 'RB', 'TO', 'CD', 'JJR', 'VBP', 'IN', 'NN', 'IN', 'VBG', '.']","['O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 779,Central U.S. river towns are at risk as floodwaters that submerged parts of two of the state of Iowa 's largest cities are now flowing downstream .,"['NNP', 'NNP', 'NN', 'NNS', 'VBP', 'IN', 'NN', 'IN', 'NNS', 'WDT', 'VBD', 'NNS', 'IN', 'CD', 'IN', 'DT', 'NN', 'IN', 'NNP', 'POS', 'JJS', 'NNS', 'VBP', 'RB', 'VBG', 'NN', '.']","['B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 780,Residents have joined members of the National Guard in a desperate effort to strengthen levees with sandbags .,"['NNS', 'VBP', 'VBN', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'TO', 'VB', 'NNS', 'IN', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 781,"Meanwhile , Iowa is cleaning up after widespread flooding inundated homes , destroyed crops and cut off highways and bridges .","['RB', ',', 'NNP', 'VBZ', 'VBG', 'RP', 'IN', 'JJ', 'NN', 'VBD', 'NNS', ',', 'VBD', 'NNS', 'CC', 'VBD', 'RP', 'NNS', 'CC', 'NNS', '.']","['O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 782,"At the White House Tuesday , U.S. President George Bush expressed concern for the flood victims .","['IN', 'DT', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'NN', 'IN', 'DT', 'NN', 'NNS', '.']","['O', 'O', 'B-org', 'I-org', 'B-tim', 'O', 'B-org', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 783,He is to visit Iowa Thursday to inspect the damage .,"['PRP', 'VBZ', 'TO', 'VB', 'NNP', 'NNP', 'TO', 'VB', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-geo', 'B-tim', 'O', 'O', 'O', 'O', 'O']"
Sentence: 784,A U.S. government audit shows that at least 232 civilians have been killed while working on U.S. reconstruction projects in Iraq .,"['DT', 'NNP', 'NN', 'NN', 'VBZ', 'IN', 'IN', 'JJS', 'CD', 'NNS', 'VBP', 'VBN', 'VBN', 'IN', 'VBG', 'IN', 'NNP', 'NN', 'NNS', 'IN', 'NNP', '.']","['O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 785,The report by the Special Inspector General for Iraq Reconstruction indicates the death toll of those employees for private contractors increased 93 percent in recent months ( the fourth quarter of 2004 ) .,"['DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'VBZ', 'DT', 'NN', 'NN', 'IN', 'DT', 'NNS', 'IN', 'JJ', 'NNS', 'VBD', 'CD', 'NN', 'IN', 'JJ', 'NNS', 'LRB', 'DT', 'JJ', 'NN', 'IN', 'CD', 'RRB', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'O', 'O']"
Sentence: 786,"In addition to those killed , 728 claims were filed for employees who missed more than four days of work .","['IN', 'NN', 'TO', 'DT', 'VBN', ',', 'CD', 'NNS', 'VBD', 'VBN', 'IN', 'NNS', 'WP', 'VBD', 'JJR', 'IN', 'CD', 'NNS', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 787,"The inspector 's report says "" Iraq 's unsettled security environment continues to present grave risks for contractors and employees . ""","['DT', 'NN', 'POS', 'NN', 'VBZ', '``', 'NNP', 'POS', 'JJ', 'NN', 'NN', 'VBZ', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'NNS', 'CC', 'NNS', '.', '``']","['O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 788,The quarterly report sent to U.S. Congress based its information on statistics from the U.S. Labor Department compiled from workers ' compensation claims filed by all U.S. government contractors .,"['DT', 'JJ', 'NN', 'VBN', 'TO', 'NNP', 'NNP', 'VBD', 'PRP$', 'NN', 'IN', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'VBN', 'IN', 'NNS', 'POS', 'NN', 'NNS', 'VBN', 'IN', 'DT', 'NNP', 'NN', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O']"
Sentence: 789,Former Chilean dictator Augusto Pinochet has been indicted on human rights charges and placed under house arrest .,"['JJ', 'JJ', 'NN', 'NNP', 'NNP', 'VBZ', 'VBN', 'VBN', 'IN', 'JJ', 'NNS', 'NNS', 'CC', 'VBN', 'IN', 'NN', 'NN', '.']","['O', 'B-gpe', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 790,Judge Victor Montiglio charged General Pinochet in connection with the kidnapping and disappearance of seven people in the early years of his 1973 to 1990 rule .,"['NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'NNP', 'IN', 'NN', 'IN', 'DT', 'NN', 'CC', 'NN', 'IN', 'CD', 'NNS', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'PRP$', 'CD', 'TO', 'CD', 'NN', '.']","['O', 'B-per', 'I-per', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'I-tim', 'O', 'O']"
Sentence: 791,"The charges are part of a human rights case known as "" Operation Colombo , "" in which 119 dissidents disappeared while in custody .","['DT', 'NNS', 'VBP', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'NN', 'VBN', 'IN', '``', 'NNP', 'NNP', ',', '``', 'IN', 'WDT', 'CD', 'NNS', 'VBN', 'IN', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 792,"Mr. Montiglio 's indictment Thursday comes six days after he questioned the ex-dictator and the former head of the secret police , Manuel Contreras , to determine responsibility for the disappearance of the 119 Pinochet foes .","['NNP', 'NNP', 'POS', 'NN', 'NNP', 'VBZ', 'CD', 'NNS', 'IN', 'PRP', 'VBD', 'DT', 'NN', 'CC', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', ',', 'NNP', 'NNP', ',', 'TO', 'VB', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'CD', 'NNP', 'NNS', '.']","['B-per', 'I-per', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O']"
Sentence: 793,This is the second indictment in two days against the former dictator .,"['DT', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'CD', 'NNS', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 794,"General Pinochet , who turns 90 on Friday , had just made bail following his indictment Wednesday on charges of tax evasion , corruption and using FALSE passports in a case involving an estimated $ 27 million hidden in foreign bank accounts .","['NNP', 'NNP', ',', 'WP', 'VBZ', 'CD', 'IN', 'NNP', ',', 'VBD', 'RB', 'VBN', 'NN', 'VBG', 'PRP$', 'NN', 'NNP', 'IN', 'NNS', 'IN', 'NN', 'NN', ',', 'NN', 'CC', 'VBG', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'VBG', 'DT', 'VBN', '$', 'CD', 'CD', 'VBN', 'IN', 'JJ', 'NN', 'NNS', '.']","['B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 795,Leaders of the South American trade bloc Mercosur are meeting in Venezuela to formally welcome Venezuela into the group .,"['NNS', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'NN', 'NNP', 'VBP', 'VBG', 'IN', 'NNP', 'TO', 'RB', 'VB', 'NNP', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O']"
Sentence: 796,"Presidents of member nations Argentina , Brazil , Paraguay and Uruguay are to sign a document Tuesday extending voting rights and lower tariffs to Venezuela .","['NNS', 'IN', 'NN', 'NNS', 'NNP', ',', 'NNP', ',', 'NNP', 'CC', 'NNP', 'VBP', 'TO', 'VB', 'DT', 'NN', 'NNP', 'VBG', 'NN', 'NNS', 'CC', 'JJR', 'NNS', 'TO', 'NNP', '.']","['O', 'O', 'O', 'O', 'B-org', 'O', 'B-org', 'O', 'B-org', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O']"
Sentence: 797,"With the new member , officials say the trade bloc will account for $ 1 trillion in annual economic activity and include 250 million people .","['IN', 'DT', 'JJ', 'NN', ',', 'NNS', 'VBP', 'DT', 'NN', 'NN', 'MD', 'VB', 'IN', '$', 'CD', 'CD', 'IN', 'JJ', 'JJ', 'NN', 'CC', 'VBP', 'CD', 'CD', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 798,Bolivian President Evo Morales also is to attend the summit for talks with his Brazilian counterpart Luiz Inacio Lula da Silva to discuss the price of gas exports to Brazil .,"['JJ', 'NNP', 'NNP', 'NNP', 'RB', 'VBZ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', 'IN', 'PRP$', 'JJ', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'TO', 'VB', 'DT', 'NN', 'IN', 'NN', 'NNS', 'TO', 'NNP', '.']","['B-gpe', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-per', 'I-per', 'I-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 799,"Bolivia is an associate member of Mercosur , formed in 1991 .","['NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'NNP', ',', 'VBN', 'IN', 'CD', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 800,"Meanwhile , Paraguay 's President Nicanor Duarte has threatened to abandon the group because of alleged protectionist trade policies by Brazil and Argentina .","['RB', ',', 'NNP', 'POS', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'TO', 'VB', 'DT', 'NN', 'IN', 'IN', 'JJ', 'NN', 'NN', 'NNS', 'IN', 'NNP', 'CC', 'NNP', '.']","['O', 'O', 'B-org', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'B-org', 'O']"
Sentence: 801,"A strong earthquake shook Indonesia 's Aceh province just before midnight Saturday ( about 1657 UTC ) , causing residents to flee their homes in panic .","['DT', 'JJ', 'NN', 'VBD', 'NNP', 'POS', 'NNP', 'NN', 'RB', 'IN', 'NN', 'NNP', 'LRB', 'IN', 'CD', 'NNP', 'RRB', ',', 'VBG', 'NNS', 'TO', 'VB', 'PRP$', 'NNS', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 802,The magnitude 5.8 quake was centered 33 kilometers under the Indian Ocean and about 33 kilometers northwest of the provincial capital of Banda Aceh .,"['DT', 'NN', 'CD', 'NN', 'VBD', 'VBN', 'CD', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'CC', 'IN', 'CD', 'NNS', 'JJS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 803,"Officials say there have been no reports of damage or casualties , but residents of the city ran out of their homes in panic after the quake jolted them awake .","['NNS', 'VBP', 'EX', 'VBP', 'VBN', 'DT', 'NNS', 'IN', 'NN', 'CC', 'NNS', ',', 'CC', 'NNS', 'IN', 'DT', 'NN', 'VBD', 'IN', 'IN', 'PRP$', 'NNS', 'IN', 'NN', 'IN', 'DT', 'NN', 'VBD', 'PRP', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 804,"A magnitude 9 quake off the west coast of Aceh triggered the December 26 tsunamis , which the U.S. Geological Survey says killed more than 2,75,000 people around the Indian Ocean .","['DT', 'NN', 'CD', 'NN', 'IN', 'DT', 'JJS', 'NN', 'IN', 'NNP', 'VBD', 'DT', 'NNP', 'CD', 'NNS', ',', 'WDT', 'DT', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'JJR', 'IN', 'CD', 'NNS', 'IN', 'DT', 'NNP', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
Sentence: 805,"That includes 1,31,000 in Aceh .","['DT', 'VBZ', 'CD', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 806,"U.S. Democratic senators have criticized President Bush 's proposal to revamp Social Security , on the eve of the retirement program 's 70th anniversary .","['NNP', 'JJ', 'NNS', 'VBP', 'VBN', 'NNP', 'NNP', 'POS', 'NN', 'TO', 'VB', 'NNP', 'NNP', ',', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'POS', 'JJ', 'NN', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
Sentence: 807,"Senator John Kerry , the 2004 democratic presidential candidate , said in a radio address delivered in Spanish Saturday that the president 's proposal to add private investments accounts to the program will hurt Hispanics .","['NNP', 'NNP', 'NNP', ',', 'DT', 'CD', 'JJ', 'JJ', 'NN', ',', 'VBD', 'IN', 'DT', 'NN', 'NN', 'VBN', 'IN', 'JJ', 'NNP', 'IN', 'DT', 'NN', 'POS', 'NN', 'TO', 'VB', 'JJ', 'NNS', 'NNS', 'IN', 'DT', 'NN', 'MD', 'VB', 'NNS', '.']","['B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-art', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 808,"Democratic Senator Ken Salazar , from Colorado said in a separate English-language radio address Saturday the president is fabricating a crisis in the retirement program so he can push through his proposals to change it .","['JJ', 'NNP', 'NNP', 'NNP', ',', 'IN', 'NNP', 'VBD', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NNP', 'DT', 'NN', 'VBZ', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'PRP', 'MD', 'VB', 'IN', 'PRP$', 'NNS', 'TO', 'VB', 'PRP', '.']","['O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 809,President Bush says his plans will help the program avoid severe funding shortfalls over the next few decades .,"['NNP', 'NNP', 'VBZ', 'PRP$', 'NNS', 'MD', 'VB', 'DT', 'NN', 'VB', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'JJ', 'NNS', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
Sentence: 810,A key part of his proposal is to allow younger workers to privately invest some of their Social Security funds which are now managed by the government .,"['DT', 'JJ', 'NN', 'IN', 'PRP$', 'NN', 'VBZ', 'TO', 'VB', 'JJR', 'NNS', 'TO', 'RB', 'VB', 'DT', 'IN', 'PRP$', 'NNP', 'NNP', 'NNS', 'WDT', 'VBP', 'RB', 'VBN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
